Markov_process,Q176645,0.004848431903555517
System_programming,Q1936256,0.003538044902594566
Bioinformatics_Analysis,Q128570,0.0022713374683323143
Object_(computer_science),Q216601,0.007294487638682625
Abstract_data_type,Q827335,0.007381846772080021
Graph_(mathematics),Q363874,0.007338167205381323
Mathematical_model,Q486902,0.007338167205381323
Randomization,Q1363085,0.007381846772080021
Introduction_to_Algorithms,Q1141518,0.007294487638682625
gpt,Q116777014,0.004411636236568533
Personal_computer,Q16338,0.007338167205381323
Mechanical_engineering,Q101333,0.007381846772080021
Computer_vision,Q844240,0.0013540665676596488
Regular_language,Q752532,0.007338167205381323
Asymptotic_analysis,Q752718,0.007338167205381323
String_(computer_science),Q184754,0.007294487638682625
Computability,Q818888,0.007381846772080021
Mathematical_induction,Q178377,0.007381846772080021
Theoretical_computer_science,Q2878974,0.007338167205381323
Problem_solving,Q730920,0.007338167205381323
Abstraction_(computer_science),Q224055,0.007381846772080021
Polynomial,Q43260,0.0074255263387787195
Finite-state_machine,Q176452,0.007338167205381323
Unsupervised_learning,Q1152135,0.0031449288023062813
Semantics,Q796212,0.007338167205381323
Context-free_language,Q729271,0.007207128505285228
Geometry,Q8087,0.007338167205381323
Approximation,Q27058,0.007381846772080021
Lexical_analysis,Q835922,0.007294487638682625
Formal_grammar,Q373045,0.007294487638682625
Numerical_analysis,Q11216,0.004018520136280248
cryptography,Q8789,0.0012667074342622522
Natural_language_processing,Q30642,0.0014851052677557438
Object-oriented_programming,Q79872,0.002402376168428409
Machine_learning,Q2539,0.0020966192015375207
Python_(programming_language),Q28865,0.0017908622346466323
Java_(programming_language),Q251,0.0014414257010570456
C_(programming_language),Q15777,0.0021839783349349175
Software_testing,Q188522,0.0016161439678518388
Time_complexity,Q2393193,0.0
Eigenvalues_and_eigenvectors,Q190524,0.0
Complexity,Q723897,0.0
